source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Cognitive Metabolism currently reads as a cognitive resolution pathway whose compatibility must still be checked through body, rest, relation, and reality.""","No lateral pair is required at this placement yet. Cognitive Metabolism currently reads as a cognitive resolution pathway whose compatibility must still be checked through body, rest, relation, and reality.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,traces,conditions.traces,"[""[[Cognition]]"",""[[Thought]]"",""[[Metabolism]]"",""[[Body]]"",""[[Coupling]]"",""[[Reality Check]]""]","","[""Cognition"",""Thought"",""Metabolism"",""Body"",""Coupling"",""Reality Check""]","[""third.cognition"",""third.thought"",""third.metabolism"",""third.body"",""second.coupling"",""third.reality-check""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,nests,conditions.nests,"""within the Cognition Field as a metabolic pathway of embodied cognition, not as escape from the body.""","within the Cognition Field as a metabolic pathway of embodied cognition, not as escape from the body.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,reads,conditions.reads,"""Cognitive Metabolism becomes readable where thought, mapping, design, language, prediction, or ordering resolves strain and attention while remaining coupled to body, rest, relation, and reality.""","Cognitive Metabolism becomes readable where thought, mapping, design, language, prediction, or ordering resolves strain and attention while remaining coupled to body, rest, relation, and reality.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Metabolism.md,third.cognitive-metabolism,Cognitive Metabolism,carries,conditions.carries,"[""[[Answerable Mind]]""]","","[""Answerable Mind""]","[""third.answerable-mind""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,needs,needs,"[""[[Cognition]]"",""[[Read]]"",""[[Readability]]"",""[[Closure Scope]]""]","","[""Cognition"",""Read"",""Readability"",""Closure Scope""]","[""third.cognition"",""first.read"",""second.readability"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,holds,conditions.holds,"""[[Cognition]], [[Read]], [[Readability]], and [[Closure Scope]]. Cognition must hold and readability must be present before cognitive path reads can be named.""","[[Cognition]], [[Read]], [[Readability]], and [[Closure Scope]]. Cognition must hold and readability must be present before cognitive path reads can be named.","[""Cognition"",""Read"",""Readability"",""Closure Scope""]","[""third.cognition"",""first.read"",""second.readability"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,pairs,conditions.pairs,"""[[Cognitive Carrying]] — Cognitive Reads names path reads through which cognitive conditions become evaluable; Cognitive Carrying names the continuation of cognitive states through participation.""",[[Cognitive Carrying]] — Cognitive Reads names path reads through which cognitive conditions become evaluable; Cognitive Carrying names the continuation of cognitive states through participation.,"[""Cognitive Carrying""]","[""third.cognitive-carrying""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,traces,conditions.traces,"[""[[Cognition]]"",""[[Read]]"",""[[Readability]]"",""[[Closure Scope]]""]","","[""Cognition"",""Read"",""Readability"",""Closure Scope""]","[""third.cognition"",""first.read"",""second.readability"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,nests,conditions.nests,"""within the Cognition Field as the container for thought- and memory-grounded path reads.""",within the Cognition Field as the container for thought- and memory-grounded path reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,reads,conditions.reads,"""Cognitive Reads becomes readable where a condition becomes available to cognition as something that can be evaluated, retained, discerned, remembered, or re-entered within a closure scope.""","Cognitive Reads becomes readable where a condition becomes available to cognition as something that can be evaluated, retained, discerned, remembered, or re-entered within a closure scope.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Cognitive Reads.md,third.cognitive-reads,Cognitive Reads,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,needs,needs,"[""[[Cognition]]"",""[[Medium]]""]","","[""Cognition"",""Medium""]","[""third.cognition"",""second.medium""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,holds,conditions.holds,"""[[Cognition]] and [[Medium]]. Cognition must be present and a medium must be able to carry the cognitive condition before externalised extension can be named.""",[[Cognition]] and [[Medium]]. Cognition must be present and a medium must be able to carry the cognitive condition before externalised extension can be named.,"[""Cognition"",""Medium""]","[""third.cognition"",""second.medium""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,pairs,conditions.pairs,"""No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.""",No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,traces,conditions.traces,"[""[[Cognition]]"",""[[Medium]]""]","","[""Cognition"",""Medium""]","[""third.cognition"",""second.medium""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,nests,conditions.nests,"""within the Cognition Field as the path read for cognitive carrying extended through medium — the structural ground for AI, documentation, and knowledge-system reads.""","within the Cognition Field as the path read for cognitive carrying extended through medium — the structural ground for AI, documentation, and knowledge-system reads.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,reads,conditions.reads,"""Externalised Cognition becomes readable where cognitive participation is carried through an external medium or structure while remaining retraceable as cognition rather than becoming detached output.""",Externalised Cognition becomes readable where cognitive participation is carried through an external medium or structure while remaining retraceable as cognition rather than becoming detached output.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Externalised Cognition.md,third.externalised-cognition,Externalised Cognition,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,needs,needs,"[""[[Cognition]]"",""[[Thought]]"",""[[Recurrence]]"",""[[Carrying]]"",""[[Retrace Read|Retrace]]""]","","[""Cognition"",""Thought"",""Recurrence"",""Carrying"",""Retrace Read""]","[""third.cognition"",""third.thought"",""second.recurrence"",""second.carrying"",""second.retrace-read""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,holds,conditions.holds,"""[[Cognition]], [[Thought]], [[Recurrence]], [[Carrying]], and [[Retrace Read|Retrace]]. Thought must carry a read and recurrence must make it returnable before the carried read can be named as memory.""","[[Cognition]], [[Thought]], [[Recurrence]], [[Carrying]], and [[Retrace Read|Retrace]]. Thought must carry a read and recurrence must make it returnable before the carried read can be named as memory.","[""Cognition"",""Thought"",""Recurrence"",""Carrying"",""Retrace Read""]","[""third.cognition"",""third.thought"",""second.recurrence"",""second.carrying"",""second.retrace-read""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,pairs,conditions.pairs,"""[[Thought]]. Thought names the current cognitive carry; Memory names thought made returnable through recurrence and retrace.""",[[Thought]]. Thought names the current cognitive carry; Memory names thought made returnable through recurrence and retrace.,"[""Thought""]","[""third.thought""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,traces,conditions.traces,"[""[[Cognition]]"",""[[Thought]]"",""[[Recurrence]]"",""[[Carrying]]"",""[[Retrace Read|Retrace]]""]","","[""Cognition"",""Thought"",""Recurrence"",""Carrying"",""Retrace Read""]","[""third.cognition"",""third.thought"",""second.recurrence"",""second.carrying"",""second.retrace-read""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,nests,conditions.nests,"""within the Cognition Field as the condition through which carried reads remain returnable — the structural ground for learning and higher learning reads.""",within the Cognition Field as the condition through which carried reads remain returnable — the structural ground for learning and higher learning reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Cognition/Memory.md,third.memory,Memory,reads,conditions.reads,"""where a carried read remains available for return, comparison, correction, or future participation without becoming detached storage.""","where a carried read remains available for return, comparison, correction, or future participation without becoming detached storage.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
